0.00E+00	0.00E+00	0.00E+00
-0.106624965	8.62E-17	8.62E-17
2.67E-02	-8.62E-17	7.00E-17
0.00E+00	0.00E+00	0.00E+00
-0.217874034	-0.13617968	-0.13617968
0.217874034	-0.13617968	-0.13617968
0.217874034	-0.13617968	0.13617968
-0.217874034	-0.13617968	0.13617968
0.00E+00	0.00E+00	0.00E+00
-8.62E-17	2.67E-02	7.00E-17
8.62E-17	-0.106624965	8.62E-17
0.00E+00	0.00E+00	0.00E+00
-0.13617968	-0.217874034	-0.13617968
-0.13617968	0.217874034	0.13617968
-0.13617968	0.217874034	-0.13617968
-0.13617968	-0.217874034	0.13617968
0.00E+00	0.00E+00	0.00E+00
-8.62E-17	6.46E-17	2.67E-02
7.00E-17	-8.08E-17	2.67E-02
0.00E+00	0.00E+00	0.00E+00
-0.13617968	-0.13617968	-0.217874034
-0.13617968	0.13617968	0.217874034
0.13617968	-0.13617968	0.217874034
0.13617968	0.13617968	-0.217874034
0.106624965	8.62E-17	8.62E-17
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
2.67E-02	5.39E-17	-3.23E-17
0.217874034	-0.13617968	-0.13617968
-0.217874034	-0.13617968	-0.13617968
-0.217874034	-0.13617968	0.13617968
0.217874034	-0.13617968	0.13617968
-8.62E-17	-2.67E-02	-6.46E-17
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
-5.39E-17	-0.106624965	5.39E-17
-0.13617968	0.217874034	0.13617968
-0.13617968	-0.217874034	-0.13617968
-0.13617968	-0.217874034	0.13617968
-0.13617968	0.217874034	-0.13617968
-8.62E-17	-7.00E-17	-2.67E-02
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
-4.31E-17	-4.85E-17	2.67E-02
-0.13617968	0.13617968	0.217874034
-0.13617968	-0.13617968	-0.217874034
0.13617968	0.13617968	-0.217874034
0.13617968	-0.13617968	0.217874034
-2.67E-02	-8.62E-17	-7.00E-17
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
-0.106624965	-5.39E-17	5.39E-17
0.217874034	-0.13617968	0.13617968
-0.217874034	-0.13617968	0.13617968
-0.217874034	-0.13617968	-0.13617968
0.217874034	-0.13617968	-0.13617968
8.62E-17	0.106624965	8.08E-17
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
5.39E-17	2.67E-02	-3.23E-17
-0.13617968	0.217874034	-0.13617968
-0.13617968	-0.217874034	0.13617968
-0.13617968	-0.217874034	-0.13617968
-0.13617968	0.217874034	0.13617968
-7.00E-17	-8.62E-17	-2.67E-02
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
-5.39E-17	-4.85E-17	2.67E-02
0.13617968	-0.13617968	0.217874034
0.13617968	0.13617968	-0.217874034
-0.13617968	-0.13617968	-0.217874034
-0.13617968	0.13617968	0.217874034
0.00E+00	0.00E+00	0.00E+00
-2.67E-02	5.39E-17	4.31E-17
0.106624965	-5.39E-17	5.39E-17
0.00E+00	0.00E+00	0.00E+00
-0.217874034	-0.13617968	0.13617968
0.217874034	-0.13617968	0.13617968
0.217874034	-0.13617968	-0.13617968
-0.217874034	-0.13617968	-0.13617968
0.00E+00	0.00E+00	0.00E+00
-5.39E-17	0.106624965	4.85E-17
5.39E-17	-2.67E-02	4.85E-17
0.00E+00	0.00E+00	0.00E+00
-0.13617968	-0.217874034	0.13617968
-0.13617968	0.217874034	-0.13617968
-0.13617968	0.217874034	0.13617968
-0.13617968	-0.217874034	-0.13617968
0.00E+00	0.00E+00	0.00E+00
3.23E-17	-5.39E-17	-2.67E-02
-5.39E-17	3.23E-17	-2.67E-02
0.00E+00	0.00E+00	0.00E+00
0.13617968	0.13617968	-0.217874034
0.13617968	-0.13617968	0.217874034
-0.13617968	0.13617968	0.217874034
-0.13617968	-0.13617968	-0.217874034
0.217874034	0.13617968	0.13617968
-0.217874034	0.13617968	0.13617968
-0.217874034	0.13617968	-0.13617968
0.217874034	0.13617968	-0.13617968
0.00E+00	0.00E+00	0.00E+00
-0.106624965	5.39E-18	5.39E-18
2.67E-02	0.00E+00	3.23E-17
0.00E+00	0.00E+00	0.00E+00
0.13617968	0.217874034	0.13617968
0.13617968	-0.217874034	-0.13617968
0.13617968	-0.217874034	0.13617968
0.13617968	0.217874034	-0.13617968
0.00E+00	0.00E+00	0.00E+00
0.00E+00	2.67E-02	3.77E-17
5.39E-18	-0.106624965	5.39E-18
0.00E+00	0.00E+00	0.00E+00
0.13617968	0.13617968	0.217874034
0.13617968	-0.13617968	-0.217874034
-0.13617968	0.13617968	-0.217874034
-0.13617968	-0.13617968	0.217874034
0.00E+00	0.00E+00	0.00E+00
0.00E+00	3.23E-17	2.67E-02
3.23E-17	5.39E-18	2.67E-02
0.00E+00	0.00E+00	0.00E+00
-0.217874034	0.13617968	0.13617968
0.217874034	0.13617968	0.13617968
0.217874034	0.13617968	-0.13617968
-0.217874034	0.13617968	-0.13617968
0.106624965	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
2.67E-02	1.62E-17	3.23E-17
0.13617968	-0.217874034	-0.13617968
0.13617968	0.217874034	0.13617968
0.13617968	0.217874034	-0.13617968
0.13617968	-0.217874034	0.13617968
-5.39E-18	-2.67E-02	-3.23E-17
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
-1.62E-17	-0.106624965	1.62E-17
0.13617968	-0.13617968	-0.217874034
0.13617968	0.13617968	0.217874034
-0.13617968	-0.13617968	0.217874034
-0.13617968	0.13617968	-0.217874034
-5.39E-18	-3.77E-17	-2.67E-02
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
1.08E-17	-1.08E-17	2.67E-02
-0.217874034	0.13617968	-0.13617968
0.217874034	0.13617968	-0.13617968
0.217874034	0.13617968	0.13617968
-0.217874034	0.13617968	0.13617968
-2.67E-02	-5.39E-18	-3.23E-17
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
-0.106624965	-1.62E-17	1.62E-17
0.13617968	-0.217874034	0.13617968
0.13617968	0.217874034	-0.13617968
0.13617968	0.217874034	0.13617968
0.13617968	-0.217874034	-0.13617968
0.00E+00	0.106624965	-5.39E-18
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
1.62E-17	2.67E-02	2.69E-17
-0.13617968	0.13617968	-0.217874034
-0.13617968	-0.13617968	0.217874034
0.13617968	0.13617968	0.217874034
0.13617968	-0.13617968	-0.217874034
-3.23E-17	-5.39E-18	-2.67E-02
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
-1.62E-17	1.08E-17	2.67E-02
0.217874034	0.13617968	-0.13617968
-0.217874034	0.13617968	-0.13617968
-0.217874034	0.13617968	0.13617968
0.217874034	0.13617968	0.13617968
0.00E+00	0.00E+00	0.00E+00
-2.67E-02	1.62E-17	-1.08E-17
0.106624965	-1.62E-17	1.62E-17
0.00E+00	0.00E+00	0.00E+00
0.13617968	0.217874034	-0.13617968
0.13617968	-0.217874034	0.13617968
0.13617968	-0.217874034	-0.13617968
0.13617968	0.217874034	0.13617968
0.00E+00	0.00E+00	0.00E+00
-1.62E-17	0.106624965	1.08E-17
1.62E-17	-2.67E-02	-1.08E-17
0.00E+00	0.00E+00	0.00E+00
-0.13617968	-0.13617968	0.217874034
-0.13617968	0.13617968	-0.217874034
0.13617968	-0.13617968	-0.217874034
0.13617968	0.13617968	0.217874034
0.00E+00	0.00E+00	0.00E+00
-3.23E-17	-1.62E-17	-2.67E-02
-1.62E-17	-2.69E-17	-2.67E-02
0.00E+00	0.00E+00	0.00E+00
