  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000 -2.775557561562891E-017
   13.0752429736011        165.196463541104       -148.053592657271     
  -95.9854628786359       -31.7610651259069        173.198045320518     
  -67.6011083767937       -29.7436756403486        12.4581631095179     
  -58.7199589947774       -18.6465645791128        109.172462292775     
   55.4991638168207        266.156972522357        243.629778029883     
  -129.501087423895        223.103237276435       -44.9005830484389     
 -1.763761355909000E-012  -3389.58258675914       -860.517384042589     
  0.000000000000000E+000  0.000000000000000E+000  -13.0752429736009     
  5.551115123125782E-017 -8.542890182176001E-003 -2.506498035013453E-003
 -2.074825540884729E-003  2.013530226833535E-002 -1.794382347167855E-002
  2.739884652393888E-002  1.523605256471292E-002 -5.562433374290500E-003
 -1.381659637485038E-002 -0.449240592807709       0.275259926636818     
  0.561016545114884      -0.268874720375471       0.398198408144489     
 -0.534846791501099      -0.487177570821822       0.548359709115095     
